Source.Name,Column1,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,contain_love,contain_god,contain_jesus,contain_heart,contain_king
The Worship Initiative.xlsx,81,"The Worship Initiative, Vol. 18 (Accompaniments)",12,6i4gWbQkT0ULjljPrMIQGf,Stand in Your Love (Accompaniment),spotify:track:6i4gWbQkT0ULjljPrMIQGf,0.00109,0.45,0.544,0.0203,0.115,-11.051,0.0265,144.967,0.208,13,1,0,0,0,0
The Worship Initiative.xlsx,83,"The Worship Initiative, Vol. 18 (Accompaniments)",14,5a5o71SWxzCrLnF9QhtMqF,The Way (New Horizon) [Accompaniment],spotify:track:5a5o71SWxzCrLnF9QhtMqF,0.055,0.538,0.377,0.759,0.0986,-13.496,0.0312,160.008,0.153,13,0,0,0,0,0
Bethel Worship Arts.xlsx,5,Heartcry,6,3DveqTAQjlrwIX7miBF3kI,Give Me Strength,spotify:track:3DveqTAQjlrwIX7miBF3kI,0.403,0.194,0.639,0.00000839,0.107,-5.723,0.0377,82.493,0.111,13,0,0,0,0,0
Wilder Adkins.xlsx,2,In This Pilgrim Way,3,3uBnviG1cPFKVrvhsBGB2e,Just as I Am,spotify:track:3uBnviG1cPFKVrvhsBGB2e,0.44,0.533,0.393,0.0012,0.1,-12.098,0.0338,111.957,0.294,13,0,0,0,0,0
Wilder Adkins.xlsx,4,In This Pilgrim Way,5,5YddzXp6KGAKmauxSqC9px,Henrietta's Waltz,spotify:track:5YddzXp6KGAKmauxSqC9px,0.815,0.653,0.266,0.932,0.117,-14.378,0.0325,122.008,0.359,13,0,0,0,0,0
Wilder Adkins.xlsx,11,Hope & Sorrow,3,0DjiUVRrpRX2qbldv5orOD,Bright & Beautiful,spotify:track:0DjiUVRrpRX2qbldv5orOD,0.905,0.622,0.361,0.000878,0.11,-13.364,0.0331,121.826,0.312,13,0,0,0,0,0
Wilder Adkins.xlsx,18,Hope & Sorrow,10,2bpghGnK0WshMsMDOSf0f2,Our Love Is a Garden,spotify:track:2bpghGnK0WshMsMDOSf0f2,0.89,0.534,0.327,0.0101,0.141,-14.148,0.0319,79.975,0.14,13,1,0,0,0,0
Newsboys.xlsx,202,Newsboys Live: Houston We Are Go,12,2WyNsdafWQdkJKMI5RLxUI,Drum Solo - Live,spotify:track:2WyNsdafWQdkJKMI5RLxUI,0.0000494,0.36,0.996,0.888,0.922,-4.714,0.234,163.06,0.356,13,0,0,0,0,0
"Will Reagan, United Pursuit.xlsx",129,Radiance,7,0lux2hC0OpTJs7sNblD29e,Shout Aloud (feat. Michael Ketterer),spotify:track:0lux2hC0OpTJs7sNblD29e,0.193,0.645,0.511,0.000786,0.129,-7.445,0.0297,120.864,0.204,13,0,0,0,0,0
Casting Crowns.xlsx,198,Lifesong Live,7,6vNZmAWoj5jVIFax1XSJBF,Set Me Free - LIVE,spotify:track:6vNZmAWoj5jVIFax1XSJBF,0.00378,0.454,0.678,0.00000282,0.393,-5.594,0.0286,98.796,0.0578,13,0,0,0,0,0
Selah.xlsx,89,Hope Of The Broken World,4,1QH3VI0Ar4TzTLig5jXO0R,Coat Of Many Colors,spotify:track:1QH3VI0Ar4TzTLig5jXO0R,0.817,0.469,0.0787,0.00000104,0.111,-15.561,0.0535,125.276,0.265,13,0,0,0,0,0
Selah.xlsx,143,Timeless: The Selah Music Collection,9,2cwruWOYfnhKzjJMfsrL7i,Timeless,spotify:track:2cwruWOYfnhKzjJMfsrL7i,0.552,0.636,0.2,0,0.126,-12.717,0.0318,116.936,0.147,13,0,0,0,0,0
Christy Nockels.xlsx,0,The Thrill of Hope Renewed,1,3aHMQLmfFriRWSflM8dDoT,The King Is Coming Prelude (Renewed),spotify:track:3aHMQLmfFriRWSflM8dDoT,0.912,0.599,0.326,0.00000792,0.0989,-8.877,0.0318,123.999,0.37,13,0,0,0,0,1
Christy Nockels.xlsx,44,The Thrill of Hope,1,1NhTdMETdzw2Wk4dwMyv5N,The King Is Coming Prelude,spotify:track:1NhTdMETdzw2Wk4dwMyv5N,0.922,0.611,0.338,0.000133,0.12,-8.248,0.0329,124.007,0.333,13,0,0,0,0,1
Christy Nockels.xlsx,101,Life Light Up,9,6p93vrKl81qNnSCkZwd5jG,Marvelous Light,spotify:track:6p93vrKl81qNnSCkZwd5jG,0.00223,0.581,0.865,0,0.1,-4.771,0.0376,121.002,0.461,13,0,0,0,0,0
Big Daddy Weave.xlsx,86,What Life Would Be Like,6,6I3YmOsH23FCNvT0MVkf1K,Another Day In Paradise,spotify:track:6I3YmOsH23FCNvT0MVkf1K,0.24,0.697,0.639,0.00000142,0.275,-8.387,0.0228,103.207,0.712,13,0,0,0,0,0
Hawk Nelson.xlsx,85,Made,12,5FrnrxAOgFvHCXBadcNVBq,Fighting For,spotify:track:5FrnrxAOgFvHCXBadcNVBq,0.000214,0.434,0.761,0.00208,0.225,-6.396,0.0364,166.09,0.137,13,0,0,0,0,0
Hawk Nelson.xlsx,102,Made,5,6bAxOoxg8T4RHlSvCOlNVE,Every Beat of My Broken Heart,spotify:track:6bAxOoxg8T4RHlSvCOlNVE,0.00133,0.172,0.717,0,0.0909,-5.397,0.0379,159.98,0.211,13,0,0,0,1,0
Hawk Nelson.xlsx,216,Live Life Loud,5,4sAWq3AC9i5dmrkSNOEz8O,Alive,spotify:track:4sAWq3AC9i5dmrkSNOEz8O,0.0046,0.54,0.941,0,0.445,-4.783,0.0455,124.035,0.505,13,0,0,0,0,0
Hawk Nelson.xlsx,227,Hawk Nelson Is My Friend,4,5n1UoX1gJhQaXdxlmK70hD,One Little Miracle,spotify:track:5n1UoX1gJhQaXdxlmK70hD,0.0000958,0.312,0.88,0.00394,0.145,-3.922,0.051,152.479,0.453,13,0,0,0,0,0
Hawk Nelson.xlsx,234,Hawk Nelson Is My Friend,11,3KdbgAvmIsuQNg12OeM4Zk,Words We Speak,spotify:track:3KdbgAvmIsuQNg12OeM4Zk,0.0000769,0.18,0.891,0,0.0909,-3.976,0.0879,89.366,0.359,13,0,0,0,0,0
Shane & Shane.xlsx,51,"The Worship Initiative, Vol. 18 (Accompaniments)",12,6i4gWbQkT0ULjljPrMIQGf,Stand in Your Love (Accompaniment),spotify:track:6i4gWbQkT0ULjljPrMIQGf,0.00109,0.45,0.544,0.0203,0.115,-11.051,0.0265,144.967,0.208,13,1,0,0,0,0
Shane & Shane.xlsx,53,"The Worship Initiative, Vol. 18 (Accompaniments)",14,5a5o71SWxzCrLnF9QhtMqF,The Way (New Horizon) [Accompaniment],spotify:track:5a5o71SWxzCrLnF9QhtMqF,0.055,0.538,0.377,0.759,0.0986,-13.496,0.0312,160.008,0.153,13,0,0,0,0,0
Shane & Shane.xlsx,74,"Hymns, Vol. 2 (The Worship Initiative Accompaniment)",5,3mv8axGawRzY2rmeyDu9g1,My Jesus I Love Thee (Accompaniment Track),spotify:track:3mv8axGawRzY2rmeyDu9g1,0.34,0.499,0.286,0.885,0.104,-15.417,0.026,136.021,0.216,13,1,0,1,0,0
Shane & Shane.xlsx,78,"Hymns, Vol. 2 (The Worship Initiative Accompaniment)",9,18oWq5M7IfzQyc9eJoucHd,Oh Lord Almighty (Accompaniment Track),spotify:track:18oWq5M7IfzQyc9eJoucHd,0.00536,0.393,0.483,0.0659,0.0815,-10.762,0.0311,142.027,0.109,13,0,0,0,0,0
Shane & Shane.xlsx,124,"A Worship Initiative Christmas, Vol. 2",10,3NqTPbIrrE7FwhV5xVy1KV,It Came Upon a Midnight Clear,spotify:track:3NqTPbIrrE7FwhV5xVy1KV,0.414,0.419,0.402,0.00698,0.0803,-11.025,0.0299,133.957,0.215,13,0,0,0,0,0
Shane & Shane.xlsx,214,The Worship Initiative,11,5rvTOnjoo6R5VAuvomzvle,So I Can Love,spotify:track:5rvTOnjoo6R5VAuvomzvle,0.0984,0.585,0.695,0,0.0772,-5.476,0.0333,123.995,0.372,13,1,0,0,0,0
One sonic society.xlsx,2,Live At The Tracking Room,3,02K4EGIXlE6tqHF1csa897,Always - Live,spotify:track:02K4EGIXlE6tqHF1csa897,0.0635,0.519,0.495,0.000134,0.105,-8.651,0.0259,73.986,0.0874,13,0,0,0,0,0
One sonic society.xlsx,3,Live At The Tracking Room,4,1fvvYHE1P4kZzwPzD5uoth,Higher Than All - Live,spotify:track:1fvvYHE1P4kZzwPzD5uoth,0.207,0.425,0.464,0,0.1,-10.519,0.0294,143.907,0.152,13,0,0,0,0,0
One sonic society.xlsx,17,Forever Reign,7,4JiFYvQmX9N0T8w84fgiYi,The Greatness Of Our God,spotify:track:4JiFYvQmX9N0T8w84fgiYi,0.00661,0.547,0.596,0.0000492,0.0974,-8.13,0.0369,144.007,0.141,13,0,1,0,0,0
One sonic society.xlsx,20,Forever Reign,10,5Os8aH17g7tS5ch8rOoki6,Burn,spotify:track:5Os8aH17g7tS5ch8rOoki6,0.0995,0.626,0.252,0.045,0.108,-10.245,0.0309,132.018,0.0391,13,0,0,0,0,0
Rend Collective.xlsx,97,As Family We Go (Deluxe Edition),14,79nk79q5hDx8Glic2ucXKC,One And Only - Urban Rescue Remix,spotify:track:79nk79q5hDx8Glic2ucXKC,0.0506,0.523,0.457,0.0223,0.0788,-12.477,0.0546,128.006,0.1,13,0,0,0,0,0
United Pursuit.xlsx,129,Radiance,7,0lux2hC0OpTJs7sNblD29e,Shout Aloud (feat. Michael Ketterer),spotify:track:0lux2hC0OpTJs7sNblD29e,0.193,0.645,0.511,0.000786,0.129,-7.445,0.0297,120.864,0.204,13,0,0,0,0,0
Planetshakers.xlsx,177,Nothing Is Impossible,4,4ZYcH96ju9EDFd28WBye0S,This Is The Day,spotify:track:4ZYcH96ju9EDFd28WBye0S,0.0115,0.618,0.936,0,0.962,-4.421,0.065,124.039,0.778,13,0,0,0,0,0
Planetshakers.xlsx,181,Nothing Is Impossible,8,0Pax64xY26opeGwgsgZpAP,The Anthem,spotify:track:0Pax64xY26opeGwgsgZpAP,0.00188,0.433,0.812,0,0.131,-5.652,0.0406,151.851,0.252,13,0,0,0,0,0
Planetshakers.xlsx,221,Deeper: Live Worship From Planetshakers City Church,7,6ZzBCGjQLWk0Rfj4GVrjer,My Saviour - Live,spotify:track:6ZzBCGjQLWk0Rfj4GVrjer,0.000334,0.409,0.657,0,0.649,-6.148,0.0286,77.037,0.186,13,0,0,0,0,0
The Afters.xlsx,151,Never Going Back To OK,7,3chLvAcmv6wj6H41amI4yi,We Are the Sound,spotify:track:3chLvAcmv6wj6H41amI4yi,0.0000226,0.534,0.908,0.00000809,0.0717,-4.163,0.0354,132.009,0.542,13,0,0,0,0,0
The Afters.xlsx,160,I Wish We All Could Win,4,6h9pxRAaDlUfcQxB1EE8TQ,Love Lead Me On,spotify:track:6h9pxRAaDlUfcQxB1EE8TQ,0.00372,0.401,0.638,0,0.158,-4.533,0.0297,82.963,0.255,13,1,0,0,0,0
The Afters.xlsx,162,I Wish We All Could Win,6,09x1CHoU5kvAi0f5A3j4Sn,The Way You Are,spotify:track:09x1CHoU5kvAi0f5A3j4Sn,0.0000712,0.212,0.909,0,0.272,-3.153,0.0517,94.203,0.48,13,0,0,0,0,0
Andrew Peterson.xlsx,152,The Far Country,5,73V9KhGY3oaRQvU8yJFTsi,The Haven's Grey,spotify:track:73V9KhGY3oaRQvU8yJFTsi,0.0583,0.335,0.561,0,0.102,-5.988,0.0275,72.702,0.333,13,0,0,0,0,0
Andrew Peterson.xlsx,153,The Far Country,6,0vj4hUMl9Cq8Hv5njwBCJP,Mystery of Mercy,spotify:track:0vj4hUMl9Cq8Hv5njwBCJP,0.205,0.491,0.687,0,0.279,-7.58,0.0317,93.023,0.589,13,0,0,0,0,0
Andrew Peterson.xlsx,154,The Far Country,7,0HJyBbd3L6DcgBoGq2VmuP,Mountains on the Ocean Floor,spotify:track:0HJyBbd3L6DcgBoGq2VmuP,0.525,0.506,0.371,0.000572,0.102,-12.345,0.0319,85.918,0.367,13,0,0,0,0,0
Andrew Peterson.xlsx,156,The Far Country,9,1W1Qq48VCG6dLVjIbhz8Wo,For the Love of God,spotify:track:1W1Qq48VCG6dLVjIbhz8Wo,0.398,0.564,0.352,0.00000398,0.0967,-12.599,0.0291,81.027,0.358,13,1,1,0,0,0
Andrew Peterson.xlsx,164,Love And Thunder,7,6QCHHT7PzSIhtoOmQPvAf6,Tools,spotify:track:6QCHHT7PzSIhtoOmQPvAf6,0.74,0.444,0.275,0,0.155,-8.681,0.0373,80.58,0.34,13,0,0,0,0,0
Andrew Peterson.xlsx,170,Clear to Venus,3,07clqjbO7SiSGIkp71pF0A,Isn't It Love,spotify:track:07clqjbO7SiSGIkp71pF0A,0.0696,0.699,0.733,0.0000035,0.306,-5.64,0.0398,136.971,0.736,13,1,0,0,0,0
Andrew Peterson.xlsx,183,Carried Along,5,4o68VarmINKtJnS3J551i0,Love Enough,spotify:track:4o68VarmINKtJnS3J551i0,0.126,0.394,0.701,0,0.206,-8.256,0.053,184.161,0.616,13,1,0,0,0,0
Andrew Peterson.xlsx,184,Carried Along,6,1uafMVUmnanLvNxnwwW8zI,The Coral Castle,spotify:track:1uafMVUmnanLvNxnwwW8zI,0.624,0.458,0.283,0,0.133,-10.399,0.0275,91.887,0.313,13,0,0,0,0,0
Andrew Peterson.xlsx,185,Carried Along,7,2mLNolVSH6rhFITzjzwr0M,Shiloh,spotify:track:2mLNolVSH6rhFITzjzwr0M,0.168,0.521,0.624,0,0.29,-8.235,0.0357,89.852,0.346,13,0,0,0,0,0
Starfield.xlsx,7,The Kingdom,8,6urDHbV3BFz62M8eu5RsfT,Innocence and Other Things Lost,spotify:track:6urDHbV3BFz62M8eu5RsfT,0.246,0.447,0.803,0.266,0.1,-7.499,0.0375,105.98,0.137,13,0,0,0,0,0
Starfield.xlsx,27,The Saving One,7,4ZZm3XACcXtuVIbHgAlxzf,Overwhelm,spotify:track:4ZZm3XACcXtuVIbHgAlxzf,0.00000455,0.414,0.925,0.379,0.16,-3.354,0.0417,138.059,0.226,13,0,0,0,0,0
Starfield.xlsx,31,I Will Go,1,1u6b0qZEhGJmcAsFIeBiJx,From The Corners Of The Earth,spotify:track:1u6b0qZEhGJmcAsFIeBiJx,0.000174,0.397,0.895,0.00000533,0.112,-4.217,0.0761,126.018,0.176,13,0,0,0,0,0
Starfield.xlsx,83,Starfield,9,5Q02WibP4ZCqsWpbdhkXYp,Over My Head,spotify:track:5Q02WibP4ZCqsWpbdhkXYp,0.297,0.363,0.666,0.00809,0.105,-6.493,0.0354,149.568,0.2,13,0,0,0,0,0
Josh Wilson.xlsx,62,See You,5,4aXh31iscmj6AGQ3w7LJKJ,Know By Now,spotify:track:4aXh31iscmj6AGQ3w7LJKJ,0.0916,0.734,0.8,0,0.122,-4.874,0.0357,130.074,0.758,13,0,0,0,0,0
Josh Wilson.xlsx,83,Life Is Not A Snapshot,4,410CrwS93u05MYwjSlgXVX,Do You Want To Know,spotify:track:410CrwS93u05MYwjSlgXVX,0.0942,0.25,0.411,0,0.156,-7.692,0.0308,81.213,0.153,13,0,0,0,0,0
Sinach.xlsx,83,Shout It Loud,7,3RMbeMmUEUaFtRQ4mQGiW3,You Are Wonderful,spotify:track:3RMbeMmUEUaFtRQ4mQGiW3,0.572,0.279,0.443,0,0.238,-10.246,0.034,107.698,0.304,13,0,0,0,0,0
Matthew West.xlsx,41,Unto Us: A Christmas Collection,7,0FMBO211uQf7DSgOeVCekV,Jingle Bells,spotify:track:0FMBO211uQf7DSgOeVCekV,0.553,0.527,0.675,0,0.316,-5.004,0.0393,107.411,0.595,13,0,0,0,0,0
Jeremy Camp.xlsx,1,In Unison - The Unfinished Story of Jeremy and Adrienne Camp (Unabridged),2,4wafqiSyHVcH3yW7tERvwb,Chapter 2 - In Unison - The Unfinished Story of Jeremy and Adrienne Camp,spotify:track:4wafqiSyHVcH3yW7tERvwb,0.451,0.666,0.176,0,0.106,-19.757,0.924,92.673,0.645,13,0,0,0,0,0
Jeremy Camp.xlsx,111,Christmas: God With Us (With Commentary),2,3dl3UFo3qsPFCYkTgxINTy,Jingle Bell Rock,spotify:track:3dl3UFo3qsPFCYkTgxINTy,0.00231,0.463,0.928,0,0.102,-4.886,0.0839,139.894,0.463,13,0,0,0,0,0
Jeremy Camp.xlsx,115,Christmas: God With Us (With Commentary),6,4Zeq5Hs8Ca3T1oI5YdYdmj,Joy To The World,spotify:track:4Zeq5Hs8Ca3T1oI5YdYdmj,0.0157,0.367,0.688,0.000282,0.15,-6.402,0.0362,164.117,0.221,13,0,0,0,0,0
Jeremy Camp.xlsx,123,Christmas: God With Us (With Commentary),14,1PzwL45QlQxe5gB53hxMt2,God With Us,spotify:track:1PzwL45QlQxe5gB53hxMt2,0.154,0.466,0.448,0.00000309,0.161,-10.051,0.0258,92.889,0.515,13,0,1,0,0,0
Jeremy Camp.xlsx,154,"Stay, Restored, Beyond Measure",6,1qS8GQAb0V7v02qkCVW7Xm,Be The One,spotify:track:1qS8GQAb0V7v02qkCVW7Xm,0.0787,0.459,0.667,0.0000058,0.205,-5.398,0.0272,79.094,0.424,13,0,0,0,0,0
Jeremy Camp.xlsx,155,"Stay, Restored, Beyond Measure",7,0tEE2sY7aFmDkMYITOBVcO,Everytime,spotify:track:0tEE2sY7aFmDkMYITOBVcO,0.00184,0.475,0.912,0,0.426,-4.099,0.0304,82.949,0.441,13,0,0,0,0,0
Jeremy Camp.xlsx,223,We Cry Out: The Worship Project (Deluxe Edition),13,5sDzNnYwz4QyJ7GEG5zaLj,We Cry Out - Acoustic,spotify:track:5sDzNnYwz4QyJ7GEG5zaLj,0.0469,0.641,0.479,0,0.116,-8.09,0.0269,114.024,0.473,13,0,0,0,0,0
Jeremy Camp.xlsx,249,Jeremy Camp Live,9,0qajD51notBQi85EGJqTcu,Speaking Louder Than Before - Live,spotify:track:0qajD51notBQi85EGJqTcu,0.0128,0.451,0.944,0,0.878,-3.895,0.11,161.947,0.663,13,0,0,0,0,1
Jeremy Camp.xlsx,253,Jeremy Camp Live,13,0hoIf4KwtLRGcQGk4GBTnN,Lay Down My Pride - Live,spotify:track:0hoIf4KwtLRGcQGk4GBTnN,0.0113,0.527,0.941,0,0.969,-3.873,0.0697,120.086,0.298,13,0,0,0,0,0
Jeremy Camp.xlsx,289,Double Take: Jeremy Camp,22,0I8mXiNKovvSWhpUjG1jL4,Revive Me,spotify:track:0I8mXiNKovvSWhpUjG1jL4,0.734,0.564,0.338,0,0.197,-8.282,0.0275,123.983,0.388,13,0,0,0,0,0
Jeremy Camp.xlsx,300,Beyond Measure,8,1tQzV0JzWdPUf5AMHRmJsg,Take A Little Time,spotify:track:1tQzV0JzWdPUf5AMHRmJsg,0.00917,0.456,0.733,0.0000125,0.11,-5.487,0.0337,163.933,0.439,13,0,0,0,0,0
Jeremy Camp.xlsx,301,Beyond Measure,9,4WplGkZnf9mEaG25IwD7Wm,Everything,spotify:track:4WplGkZnf9mEaG25IwD7Wm,0.00169,0.532,0.826,0,0.05,-4.982,0.0263,99.997,0.581,13,0,0,0,0,0
Jeremy Camp.xlsx,302,Beyond Measure,10,3sNUL3oXCZcNiVJGjAKN4j,I Am Nothing,spotify:track:3sNUL3oXCZcNiVJGjAKN4j,0.428,0.503,0.506,0,0.1,-6.992,0.027,145.929,0.173,13,0,0,0,0,0
Sovereign Grace Music.xlsx,57,Listen Up! (Songs from the Parables of Jesus),2,6uAD9E6TdltsozzxRVjCsL,Sand Pile Blues,spotify:track:6uAD9E6TdltsozzxRVjCsL,0.0876,0.603,0.865,0,0.694,-6.403,0.152,119.899,0.588,13,0,0,0,0,0
Sovereign Grace Music.xlsx,63,Listen Up! (Songs from the Parables of Jesus),8,6J1CMdbkEQbl7qC1NRH6Dr,Givers Like God,spotify:track:6J1CMdbkEQbl7qC1NRH6Dr,0.451,0.613,0.667,0,0.224,-7.172,0.0299,91.988,0.6,13,0,1,0,0,0
Sovereign Grace Music.xlsx,253,The Gathering: Live from WorshipGod11,14,3j4UEIoDilc1g4EPPQG34g,Lift High the Cross,spotify:track:3j4UEIoDilc1g4EPPQG34g,0.0253,0.496,0.783,0.000196,0.152,-5.396,0.0473,140.071,0.418,13,0,0,0,0,0
Danny Gokey.xlsx,5,The Greatest Gift: A Christmas Collection,6,2MHXrwgHIVtf8R2NF5WSk9,Joy To The World,spotify:track:2MHXrwgHIVtf8R2NF5WSk9,0.172,0.614,0.592,0,0.171,-6.67,0.032,129.984,0.198,13,0,0,0,0,0
Danny Gokey.xlsx,7,The Greatest Gift: A Christmas Collection,8,6E8ELePuU8JtpP8sItk22i,O Come Let Us Adore Him,spotify:track:6E8ELePuU8JtpP8sItk22i,0.458,0.432,0.493,0,0.0706,-6.876,0.0273,82.028,0.128,13,0,0,0,0,0
Danny Gokey.xlsx,146,My Best Days,9,4FKW46PonZIWHTGYOu3b3B,Be Somebody,spotify:track:4FKW46PonZIWHTGYOu3b3B,0.382,0.625,0.879,0,0.0667,-4.748,0.1,186.115,0.598,13,0,0,0,0,0
Tim Be Told.xlsx,8,Friends and Foes,9,64FoM5xw7yle1OnSmlww2a,Maybe,spotify:track:64FoM5xw7yle1OnSmlww2a,0.202,0.536,0.583,0.00000705,0.107,-7.535,0.0394,110.047,0.562,13,0,0,0,0,0
Tim Be Told.xlsx,26,Mighty Sound (Deluxe),14,4G4Xz2CcetbeX3ZAkXrJ71,Love Ain't No Love,spotify:track:4G4Xz2CcetbeX3ZAkXrJ71,0.317,0.872,0.74,0,0.318,-4.36,0.117,116.965,0.961,13,1,0,0,0,0
Tim Be Told.xlsx,31,Humanity,3,4UwBwIzW52mf042nnL1MbR,Humanity,spotify:track:4UwBwIzW52mf042nnL1MbR,0.0149,0.327,0.684,0,0.0943,-5.442,0.0367,170.117,0.341,13,0,0,0,0,0
Tim Be Told.xlsx,35,Humanity,7,3CSu8RxWTKGFlmRk8Roeu9,Reach for the Light,spotify:track:3CSu8RxWTKGFlmRk8Roeu9,0.00725,0.61,0.635,0,0.0756,-6.273,0.0279,115.034,0.302,13,0,0,0,0,0
Tim Be Told.xlsx,53,Getting By,14,0oy2aoJH2nC1iqV8bFxZqU,The Hymn - O What Mercy,spotify:track:0oy2aoJH2nC1iqV8bFxZqU,0.939,0.346,0.255,0,0.139,-8.632,0.0352,146.067,0.225,13,0,0,0,0,0
Vertical Worship.xlsx,90,Live Worship From Vertical Church,13,6CJMEyvYBEL6KrIyDhipJw,Open Up the Heavens (Reprise) [feat. Andi Rozier and Meredith Andrews] [Live],spotify:track:6CJMEyvYBEL6KrIyDhipJw,0.0695,0.202,0.283,0,0.216,-9.586,0.037,151.448,0.185,13,0,0,0,0,0
Melissa Helser.xlsx,46,Long Story Short,10,5TTQYxU7Wd3gJqeXN3N0hE,Amy's Song,spotify:track:5TTQYxU7Wd3gJqeXN3N0hE,0.954,0.402,0.238,0.000884,0.201,-12.107,0.0305,74.845,0.126,13,0,0,0,0,0
Melissa Helser.xlsx,47,Long Story Short,11,1jx3jVR3Id3zD5rEj5yLai,Reward Prelude,spotify:track:1jx3jVR3Id3zD5rEj5yLai,0.956,0.135,0.161,0.882,0.53,-22.93,0.0404,146.475,0.0688,13,0,0,0,0,0
Melissa Helser.xlsx,60,The Reward (Extended Versions),4,0enjamvYHmck5BL7ZjCEES,An Oath He Means To Keep,spotify:track:0enjamvYHmck5BL7ZjCEES,0.798,0.507,0.159,0,0.113,-17.913,0.13,65.491,0.323,13,0,0,0,0,0
Melissa Helser.xlsx,70,The Awakening,6,3POdWExBEtqSTt500iMhk0,You See,spotify:track:3POdWExBEtqSTt500iMhk0,0.00044,0.449,0.703,0.0000218,0.119,-8.362,0.0343,110.616,0.224,13,0,0,0,0,0
Lecrae.xlsx,182,Real Talk,13,4XreXQwwvH8A1OIaAbGnvm,Wait [Intro],spotify:track:4XreXQwwvH8A1OIaAbGnvm,0.825,0.718,0.202,0,0.327,-22.638,0.94,99.086,0.285,13,0,0,0,0,0
Phil Wickam.xlsx,203,The Ascension (Deluxe),16,7wTQpOLWv8MeJeDbLNh3VM,Over All - Acoustic,spotify:track:7wTQpOLWv8MeJeDbLNh3VM,0.303,0.521,0.447,0,0.064,-6.053,0.025,92.973,0.249,13,0,0,0,0,0
Markers.xlsx,13,_____ Markers Worship 2018: Singing I Go,1,6sLUTNJ33bYaNV2UpW919B,__ __ ___ Endless Praise,spotify:track:6sLUTNJ33bYaNV2UpW919B,0.0528,0.579,0.881,0.000359,0.105,-4.581,0.0502,140.014,0.558,12,0,0,0,0,0
Markers.xlsx,20,_____ Markers Worship 2018: Singing I Go,8,5l457QxwA1HvkJI1fyWjiq,___ _ ___ Rejoicing in You,spotify:track:5l457QxwA1HvkJI1fyWjiq,0.452,0.254,0.515,0.00000855,0.0921,-8.73,0.0321,127.582,0.187,12,0,0,0,0,0
Markers.xlsx,22,_____ Markers Worship 2018: Singing I Go,10,7FlzVtMnVU5tzLhdQ8SZBm,__ __ ____ Dwell in Your Heart,spotify:track:7FlzVtMnVU5tzLhdQ8SZBm,0.0717,0.539,0.784,0,0.724,-5.112,0.0445,110.017,0.415,12,0,0,0,1,0
Markers.xlsx,38,_____ Markers Worship 2016,2,75JshqEmQYefDCGUzG6oNu,_ __ This Song,spotify:track:75JshqEmQYefDCGUzG6oNu,0.403,0.595,0.832,0.00000367,0.165,-4.259,0.0798,123.994,0.741,12,0,0,0,0,0
Keith & Kristyn Getty.xlsx,27,Getty Kids Hymnal - Family Carol Sing,3,6BP1yjxHHIIpv7tY8R3LaS,"O Come, O Come, Emmanuel / Sing We The Song Of Emmanuel - Medley",spotify:track:6BP1yjxHHIIpv7tY8R3LaS,0.0116,0.482,0.629,0.000689,0.631,-6.54,0.0357,120.065,0.382,12,0,0,0,0,0
Hillsong Kids.xlsx,34,Songs Of Some Silliness,15,6IawxiGQ7XRAnyxbBiutWg,Shepherds We Have Heard On High,spotify:track:6IawxiGQ7XRAnyxbBiutWg,0.256,0.569,0.806,0,0.174,-4.338,0.0416,81.962,0.319,12,0,0,0,0,0
Hillsong Kids.xlsx,36,Songs Of Some Silliness,17,1eFeXhIIn3jSqgRAc6One2,It Was Science!,spotify:track:1eFeXhIIn3jSqgRAc6One2,0.29,0.564,0.87,0,0.178,-2.376,0.192,113.096,0.673,12,0,0,0,0,0
Hillsong Kids.xlsx,37,Songs Of Some Silliness,18,5xX0JOfhFK93EjCsrPD6Pc,God Looks At The Heart,spotify:track:5xX0JOfhFK93EjCsrPD6Pc,0.795,0.519,0.492,0,0.137,-4.804,0.0421,46.213,0.446,12,0,1,0,1,0
Hillsong Kids.xlsx,38,Songs Of Some Silliness,19,5ccrVOwWr93EWJ193j0BQc,"Worthy, Righteous, Holy, Socks",spotify:track:5ccrVOwWr93EWJ193j0BQc,0.196,0.643,0.844,0,0.0847,-4.181,0.324,79.244,0.823,12,0,0,0,0,0
Hillsong Kids.xlsx,85,Follow You (Live),3,6DWD5wVvrlINUhZUWTPwA1,Spinning Around - Live,spotify:track:6DWD5wVvrlINUhZUWTPwA1,0.0309,0.623,0.983,0,0.937,-3.938,0.076,105.016,0.557,12,0,0,0,0,0
Hillsong Kids.xlsx,100,Follow You,5,0DmHEq1sJr89l2YoHRQ1So,I'm So Glad/ You Are Here (The Same Power),spotify:track:0DmHEq1sJr89l2YoHRQ1So,0.0249,0.303,0.592,0.0000553,0.692,-7.21,0.0324,83.954,0.251,12,0,0,0,0,0
Hillsong Kids.xlsx,107,Follow You,12,1YrGDBcZt2CP9X2kaGCAw8,Shout Your Fame,spotify:track:1YrGDBcZt2CP9X2kaGCAw8,0.00727,0.558,0.973,0,0.574,-4.295,0.0397,124.064,0.842,12,0,0,0,0,0
